term,sessionPeriod,sessionTimes,meetingTimes,billNo,billName,billOrg,billProposer,billCosignatory,billStatus,pdfUrl,docUrl,selectTerm,X,file_name,changed_ratio
9,2,5,NA,1.05093E+15,「住宅法部分條文修正草案」，請審議案。,本院委員姚文智等16人,姚文智　　 ,賴瑞隆　　吳玉琴　　尤美女　　施義芳　　李俊俋　　王榮璋　　Kolas Yotaka　　　　 劉世芳　　洪宗熠　　陳曼麗　　蕭美琴　　鄭運鵬　　郭正亮　　鍾孔炤　　段宜康　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/05/LCEWA01_090205_00034.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/05/LCEWA01_090205_00034.doc,902,NA,LCEWA01_090205_00034,58.06853583
9,2,5,NA,1.05092E+15,「洗錢防制法部分條文修正草案」，請審議案。,本院委員段宜康等18人,段宜康,施義芳　　鄭運鵬　　黃偉哲　　葉宜津　　蕭美琴　　吳思瑤　　蔡易餘　　洪宗熠　　郭正亮　　羅致政　　鍾佳濱　　陳明文　　劉世芳　　李俊俋　　黃秀芳　　鍾孔炤　　李昆澤　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/05/LCEWA01_090205_00017.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/05/LCEWA01_090205_00017.doc,902,NA,LCEWA01_090205_00017,58.43881857
9,2,3,NA,1.05091E+15,「破產法第十三條條文修正草案」，請審議案。,本院委員鄭運鵬等18人,鄭運鵬,吳思瑤　　蔡適應　　張廖萬堅　王榮璋　　李俊俋　　陳曼麗　　劉世芳　　林俊憲　　賴瑞隆　　周春米　　Kolas Yotaka　　　　 吳玉琴　　蔡易餘　　張宏陸　　郭正亮　　蘇治芬　　李昆澤　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/03/LCEWA01_090203_00023.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/03/LCEWA01_090203_00023.doc,902,NA,LCEWA01_090203_00023,59.42028986
9,2,9,NA,1.05103E+15,「醫療法第一百零六條條文修正草案」，請審議案。,本院委員林俊憲等16人,林俊憲　　葉宜津　　 ,陳賴素美　邱議瑩　　鍾孔炤　　鄭運鵬　　周春米　　黃秀芳　　呂孫綾　　邱志偉　　黃國書　　吳琪銘　　林靜儀　　張宏陸　　李麗芬　　吳焜裕　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/09/LCEWA01_090209_00033.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/09/LCEWA01_090209_00033.doc,902,NA,LCEWA01_090209_00033,61.41078838
9,2,8,NA,1.05102E+15,「全民健康保險法第九條及第一百零四條條文修正草案」，請審議案。,本院委員高志鵬等21人,高志鵬　　蔡適應　　蔡易餘　　陳歐珀　　 ,邱議瑩　　陳　瑩　　劉世芳　　陳曼麗　　蕭美琴　　周春米　　邱泰源　　吳玉琴　　李麗芬　　林岱樺　　黃秀芳　　郭正亮　　蘇巧慧　　王榮璋　　陳其邁　　吳焜裕　　鍾孔炤　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/08/LCEWA01_090208_00007.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/08/LCEWA01_090208_00007.doc,902,NA,LCEWA01_090208_00007,62
9,2,10,NA,1.05102E+15,「全民健康保險法第九條及第一百零四條條文修正草案」，請審議案。,本院委員高志鵬等21人,高志鵬　　蔡適應　　蔡易餘　　陳歐珀　　 ,邱議瑩　　陳　瑩　　劉世芳　　陳曼麗　　蕭美琴　　周春米　　邱泰源　　吳玉琴　　李麗芬　　林岱樺　　黃秀芳　　郭正亮　　蘇巧慧　　王榮璋　　陳其邁　　吳焜裕　　鍾孔炤　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/08/LCEWA01_090208_00007.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/08/LCEWA01_090208_00007.doc,902,NA,LCEWA01_090208_00007,62
9,2,10,NA,1.0511E+15,「廢棄物清理法第三十八條條文修正草案」，請審議案。,本院委員吳玉琴等16人,吳玉琴　　 ,周春米　　黃秀芳　　蘇巧慧　　林靜儀　　邱泰源　　蔡易餘　　王定宇　　余宛如　　呂孫綾　　陳曼麗　　 林淑芬　　吳焜裕　　賴瑞隆　　李麗芬　　Kolas Yotaka,排入院會,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/10/LCEWA01_090210_00021.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/10/LCEWA01_090210_00021.doc,902,NA,LCEWA01_090210_00021,64.55331412
9,2,10,NA,1.05103E+15,「全民健康保險法第六條條文修正草案」，請審議案。,本院委員李彥秀等20人,李彥秀　　蔣乃辛　　林麗蟬　　 ,陳宜民　　王育敏　　蔣萬安　　許淑華　　林為洲　　楊鎮浯　　江啟臣　　曾銘宗　　林德福　　簡東明　　柯志恩　　陳學聖　　黃昭順　　鄭天財　　吳志揚　　張麗善　　徐志榮　　,排入院會,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/10/LCEWA01_090210_00008.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/10/LCEWA01_090210_00008.doc,902,NA,LCEWA01_090210_00008,64.82758621
9,2,9,NA,1.05103E+15,「行政院組織法第六條及第十五條條文修正草案」，請審議案。,本院委員余宛如等16人,余宛如　　蘇治芬　　賴瑞隆　　 ,吳玉琴　　鍾孔炤　　郭正亮　　尤美女　　林靜儀　　江永昌　　邱泰源　　鍾佳濱　　蕭美琴　　蘇巧慧　　施義芳　　陳賴素美　吳焜裕　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/09/LCEWA01_090209_00051.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/09/LCEWA01_090209_00051.doc,902,NA,LCEWA01_090209_00051,66.07142857
9,2,9,NA,1.05102E+15,「民法親屬編部分條文修正草案」，請審議案。,本院委員尤美女等48人,尤美女　　陳曼麗　　鍾孔炤　　蔡培慧　　蕭美琴　　許毓仁　　 ,許智傑　　Kolas Yotaka　　　　 李俊俋　　莊瑞雄　　姚文智　　鄭寶清　　周春米　　王定宇　　林靜儀　　劉世芳　　高志鵬　　鄭運鵬　　呂孫綾　　段宜康　　吳焜裕　　吳秉叡　　張宏陸　　林淑芬　　余宛如　　蘇治芬　　陳其邁　　王榮璋　　張廖萬堅　吳思瑤　　吳琪銘　　高潞‧以用‧巴魕剌Kawlo．Iyun．Pacidal　蘇巧慧　　黃國昌　　林昶佐　　郭正亮　　李昆澤　　蔡易餘　　邱泰源　　賴瑞隆　　李彥秀　　柯志恩　　蔣萬安　　徐永明　　陳宜民　　陳賴素美　洪慈庸　　高金素梅　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/09/LCEWA01_090209_00020.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/09/LCEWA01_090209_00020.doc,902,NA,LCEWA01_090209_00020,67.21311475
9,2,5,NA,1.05093E+15,「土地徵收條例第五十七條條文修正草案」，請審議案。,本院委員趙正宇等16人,趙正宇　　 ,林俊憲　　呂孫綾　　蕭美琴　　郭正亮　　劉世芳　　陳素月　　陳歐珀　　馬文君　　吳思瑤　　何欣純　　羅致政　　鄭天財　　鍾孔炤　　林麗蟬　　余宛如　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/05/LCEWA01_090205_00028.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/05/LCEWA01_090205_00028.doc,902,NA,LCEWA01_090205_00028,67.69911504
9,2,3,NA,1.05091E+15,「勞動基準法第三十八條及第七十九條條文修正草案」，請審議案。,本院委員林淑芬等18人,林淑芬,洪宗熠　　蔡適應　　葉宜津　　陳曼麗　　江永昌　　張廖萬堅　王榮璋　　李昆澤　　吳琪銘　　趙天麟　　吳玉琴　　黃國書　　陳素月　　蔡培慧　　王定宇　　徐國勇　　鍾孔炤　　,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/03/LCEWA01_090203_00008.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/03/LCEWA01_090203_00008.doc,902,NA,LCEWA01_090203_00008,67.75
9,2,10,NA,1.0511E+15,「教育部組織法第八條之一及第九條條文修正草案」，請審議案。,本院委員黃國書等22人,黃國書　　 ,何欣純　　吳思瑤　　李俊俋　　趙正宇　　姚文智　　陳亭妃　　鍾佳濱　　陳素月　　郭正亮　　李麗芬　　莊瑞雄　　羅致政　　葉宜津　　呂孫綾　　余宛如　　劉世芳　　洪宗熠　　江永昌　　吳焜裕　　蕭美琴　　張廖萬堅　,排入院會,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/10/LCEWA01_090210_00040.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/10/LCEWA01_090210_00040.doc,902,NA,LCEWA01_090210_00040,68
9,2,10,NA,1.0511E+15,「教育部體育署組織法第五條之一及第六條條文修正草案」，請審議案。,本院委員黃國書等21人,黃國書　　莊瑞雄　　張廖萬堅　 ,何欣純　　吳思瑤　　李俊俋　　趙正宇　　鍾佳濱　　陳亭妃　　陳素月　　葉宜津　　李麗芬　　呂孫綾　　羅致政　　劉世芳　　洪宗熠　　余宛如　　江永昌　　蕭美琴　　姚文智　　郭正亮　　,排入院會,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/10/LCEWA01_090210_00041.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/10/LCEWA01_090210_00041.doc,902,NA,LCEWA01_090210_00041,68
9,2,10,NA,1.0511E+15,「教育部青年發展署組織法第五條之一及第六條條文修正草案」，請審議案。,本院委員黃國書等22人,黃國書　　 ,何欣純　　吳思瑤　　張廖萬堅　姚文智　　李俊俋　　趙正宇　　郭正亮　　陳亭妃　　鍾佳濱　　余宛如　　羅致政　　陳素月　　李麗芬　　江永昌　　蕭美琴　　莊瑞雄　　葉宜津　　劉世芳　　陳其邁　　洪宗熠　　呂孫綾　　,排入院會,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/10/LCEWA01_090210_00042.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/10/LCEWA01_090210_00042.doc,902,NA,LCEWA01_090210_00042,68
9,2,7,NA,1.05101E+15,「立法院職權行使法部分條文修正草案」，請審議案。,本院時代力量黨團,時代力量立法院黨團 黃國昌　林昶佐　徐永明,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/07/LCEWA01_090207_00009.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/07/LCEWA01_090207_00009.doc,902,NA,LCEWA01_090207_00009,68.66158868
9,2,5,NA,1.05093E+15,「勞資爭議處理法第六十五條條文修正草案」，請審議案。,本院委員林德福等24人,林德福　　 ,陳怡潔　　許毓仁　　曾銘宗　　鄭天財　　陳宜民　　黃昭順　　李彥秀　　簡東明　　蔣乃辛　　徐榛蔚　　徐志榮　　柯志恩　　張麗善　　林麗蟬　　林為洲　　費鴻泰　　盧秀燕　　王育敏　　呂玉玲　　王金平　　賴士葆　　楊鎮浯　　馬文君　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/05/LCEWA01_090205_00043.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/05/LCEWA01_090205_00043.doc,902,NA,LCEWA01_090205_00043,72.32142857
9,2,10,NA,1.0511E+15,「商標法第九十八條及第一百十一條條文修正草案」，請審議案。,本院委員陳明文等18人,陳明文　　林俊憲　　 ,江永昌　　余宛如　　洪宗熠　　張廖萬堅　周春米　　何欣純　　蔡適應　　吳焜裕　　劉建國　　黃秀芳　　蔡易餘　　郭正亮　　張宏陸　　陳賴素美　邱議瑩　　趙正宇　　,排入院會,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/10/LCEWA01_090210_00014.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/10/LCEWA01_090210_00014.doc,902,NA,LCEWA01_090210_00014,72.46376812
9,2,3,NA,1.05091E+15,「交通事業人員任用條例部分條文修正草案」，請審議案。,本院委員顏寬恒等17人,顏寬恒,孔文吉　　鄭天財　　許淑華　　陳宜民　　賴士葆　　馬文君　　陳雪生　　許毓仁　　蔣萬安　　陳超明　　徐志榮　　吳志揚　　王金平　　林麗蟬　　林德福　　簡東明　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/03/LCEWA01_090203_00016.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/03/LCEWA01_090203_00016.doc,902,NA,LCEWA01_090203_00016,72.56684492
9,2,1,NA,1.05083E+15,「洗錢防制法修正草案」案。,行政院,,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00052.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00052.doc,902,NA,LCEWA01_090201_00052,73.41242149
9,2,9,NA,1.05102E+15,「野生動物保育法第五十一條之一條文修正草案」案。,行政院,,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/09/LCEWA01_090209_00062.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/09/LCEWA01_090209_00062.doc,902,NA,LCEWA01_090209_00062,75
9,2,2,NA,1.05091E+15,「洗錢防制法第六條條文修正草案」，請審議案。,本院親民黨黨團,親民黨立法院黨團　李鴻鈞,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/02/LCEWA01_090202_00007.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/02/LCEWA01_090202_00007.doc,902,NA,LCEWA01_090202_00007,75.4601227
9,2,8,NA,1.05102E+15,「洗錢防制法第十四條條文修正草案」，請審議案。,本院委員江永昌等18人,江永昌　　蘇震清　　 ,羅致政　　高志鵬　　陳明文　　黃偉哲　　劉櫂豪　　莊瑞雄　　賴瑞隆　　尤美女　　趙天麟　　施義芳　　鄭寶清　　林靜儀　　陳曼麗　　鍾孔炤　　蔡易餘　　姚文智　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/08/LCEWA01_090208_00018.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/08/LCEWA01_090208_00018.doc,902,NA,LCEWA01_090208_00018,75.84541063
9,2,10,NA,1.05102E+15,「洗錢防制法第十四條條文修正草案」，請審議案。,本院委員江永昌等18人,江永昌　　蘇震清　　 ,羅致政　　高志鵬　　陳明文　　黃偉哲　　劉櫂豪　　莊瑞雄　　賴瑞隆　　尤美女　　趙天麟　　施義芳　　鄭寶清　　林靜儀　　陳曼麗　　鍾孔炤　　蔡易餘　　姚文智　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/08/LCEWA01_090208_00018.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/08/LCEWA01_090208_00018.doc,902,NA,LCEWA01_090208_00018,75.84541063
9,2,10,NA,1.05111E+15,「長期照顧服務法部分條文修正草案」，請審議案。,本院委員顏寬恒等16人,顏寬恒　　 ,曾銘宗　　林為洲　　簡東明　　鄭天財　　黃昭順　　楊鎮浯　　徐榛蔚　　柯志恩　　王惠美　　林德福　　林麗蟬　　孔文吉　　徐志榮　　廖國棟　　張麗善　　,排入院會,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/10/LCEWA01_090210_00048.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/10/LCEWA01_090210_00048.doc,902,NA,LCEWA01_090210_00048,76.00896861
9,2,8,NA,1.05102E+15,「森林法部分條文修正草案」案。,行政院,,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/08/LCEWA01_090208_00044.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/08/LCEWA01_090208_00044.doc,902,NA,LCEWA01_090208_00044,77.81954887
9,2,10,NA,1.05102E+15,「森林法部分條文修正草案」案。,行政院,,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/08/LCEWA01_090208_00044.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/08/LCEWA01_090208_00044.doc,902,NA,LCEWA01_090208_00044,77.81954887
9,2,6,NA,1.05101E+15,「殯葬管理條例部分條文修正草案」，請審議案。,本院委員邱議瑩等17人,邱議瑩　　 ,陳賴素美　王定宇　　陳素月　　張廖萬堅　林俊憲　　趙正宇　　王榮璋　　吳思瑤　　洪宗熠　　陳曼麗　　鄭運鵬　　蕭美琴　　鄭寶清　　鍾孔炤　　呂孫綾　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/06/LCEWA01_090206_00067.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/06/LCEWA01_090206_00067.doc,902,NA,LCEWA01_090206_00067,78.21330902
9,2,1,NA,1.05082E+15,「著作權法第九十八條條文修正草案」案。,行政院,,,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00046.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00046.doc,902,NA,LCEWA01_090201_00046,81
9,2,6,NA,1.05101E+15,「長期照顧服務法部分條文修正草案」案。,行政院,,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/06/LCEWA01_090206_00074.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/06/LCEWA01_090206_00074.doc,902,NA,LCEWA01_090206_00074,82.84883721
9,2,3,NA,1.05091E+15,「組織犯罪防制條例部分條文修正草案」案。,行政院,,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/03/LCEWA01_090203_00033.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/03/LCEWA01_090203_00033.doc,902,NA,LCEWA01_090203_00033,83.56909684
9,2,1,NA,1.05082E+15,「郵政法部分條文修正草案」案。,行政院,,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00045.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00045.doc,902,NA,LCEWA01_090201_00045,84.51178451
9,2,5,NA,1.05093E+15,「住宅法第四條條文修正草案」，請審議案。,本院委員李麗芬等24人,李麗芬　　林俊憲　　邱志偉　　林麗蟬　　吳思瑤　　 ,鍾佳濱　　蔡易餘　　鍾孔炤　　尤美女　　陳曼麗　　李俊俋　　蘇巧慧　　呂孫綾　　吳焜裕　　段宜康　　王榮璋　　蕭美琴　　鄭天財　　邱議瑩　　徐志榮　　陳學聖　　賴瑞隆　　　　Kolas Yotaka　　 趙正宇　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/05/LCEWA01_090205_00035.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/05/LCEWA01_090205_00035.doc,902,NA,LCEWA01_090205_00035,85.63218391
9,2,1,NA,1.05072E+15,「產業創新條例第三十一條條文修正草案」，請審議案。,本院委員余宛如等19人,余宛如,徐國勇　　何欣純　　吳焜裕　　吳琪銘　　李麗芬　　周春米　　段宜康　　高志鵬　　陳曼麗　　劉建國　　蔡易餘　　鍾孔炤　　鍾佳濱　　羅致政　　施義芳　　蕭美琴　　陳賴素美　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00014.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00014.doc,902,NA,LCEWA01_090201_00014,87.5
9,2,8,NA,1.05102E+15,「電業法修正草案」，請審議案。,本院委員王惠美等16人,王惠美　　 ,馬文君　　王育敏　　江啟臣　　柯志恩　　張麗善　　賴士葆　　廖國棟　　黃昭順　　曾銘宗　　許淑華　　李彥秀　　孔文吉　　鄭天財　　呂玉玲　　陳超明　　,排入院會,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/08/LCEWA01_090208_00033.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/08/LCEWA01_090208_00033.doc,902,NA,LCEWA01_090208_00033,91.0729215
9,2,10,NA,1.05102E+15,「電業法修正草案」，請審議案。,本院委員王惠美等16人,王惠美　　 ,馬文君　　王育敏　　江啟臣　　柯志恩　　張麗善　　賴士葆　　廖國棟　　黃昭順　　曾銘宗　　許淑華　　李彥秀　　孔文吉　　鄭天財　　呂玉玲　　陳超明　　,排入院會,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/08/LCEWA01_090208_00033.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/08/LCEWA01_090208_00033.doc,902,NA,LCEWA01_090208_00033,91.0729215
9,2,1,NA,1.05073E+15,「森林法第十五條條文修正草案」，請審議案。,本院委員簡東明等16人,簡東明　　孔文吉　　鄭天財,賴士葆　　廖國棟　　曾銘宗　　蔣乃辛　　徐志榮　　林麗蟬　　徐榛蔚　　陳宜民　　李彥秀　　呂玉玲　　陳雪生　　楊鎮浯　　陳超明　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00015.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00015.doc,902,NA,LCEWA01_090201_00015,93.59430605
9,2,2,NA,1.05091E+15,「中華民國刑法第一百八十五條之四條文修正草案」，請審議案。,本院委員陳怡潔等17人,陳怡潔　　徐榛蔚,徐志榮　　鄭寶清　　高金素梅　林麗蟬　　柯志恩　　馬文君　　林德福　　吳志揚　　鄭天財　　張麗善　　楊鎮浯　　余宛如　　周陳秀霞　李彥秀　　羅明才　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/02/LCEWA01_090202_00005.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/02/LCEWA01_090202_00005.doc,902,NA,LCEWA01_090202_00005,95.83333333
9,2,8,NA,1.05102E+15,「電業法修正草案」案。,行政院,,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/08/LCEWA01_090208_00046.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/08/LCEWA01_090208_00046.doc,902,NA,LCEWA01_090208_00046,96.647474
9,2,10,NA,1.05102E+15,「電業法修正草案」案。,行政院,,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/08/LCEWA01_090208_00046.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/08/LCEWA01_090208_00046.doc,902,NA,LCEWA01_090208_00046,96.647474
9,2,1,NA,1.05072E+15,「中華民國刑法增訂第一百九十一條之二條文草案」，請審議案。,本院委員陳宜民等29人,陳宜民　　林德福　　廖國棟　　王惠美　　黃昭順　　盧秀燕　　顏寬恒,鄭天財　　林為洲　　曾銘宗　　馬文君　　蔣乃辛　　賴士葆　　呂玉玲　　費鴻泰　　吳志揚　　林麗蟬　　蔣萬安　　羅明才　　陳雪生　　許毓仁　　簡東明　　徐志榮　　孔文吉　　徐榛蔚　　陳超明　　柯志恩　　張麗善　　楊鎮浯　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00013.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00013.doc,902,NA,LCEWA01_090201_00013,100
9,2,1,NA,1.05082E+15,「法院組織法刪除第六十三條之一條文草案」，請審議案。,本院委員王定宇等18人,王定宇　　蔡易餘,葉宜津　　蔡適應　　李俊俋　　莊瑞雄　　林俊憲　　賴瑞隆　　陳其邁　　羅致政　　施義芳　　蘇治芬　　黃國昌　　徐永明　　劉建國　　呂孫綾　　鄭寶清　　鍾孔炤　　,審查完畢,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/01/LCEWA01_090201_00035.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/01/LCEWA01_090201_00035.doc,902,NA,LCEWA01_090201_00035,100
9,2,3,NA,1.05091E+15,「國營事業管理法第三十七條條文修正草案」，請審議案。,本院委員鄭運鵬等16人,鄭運鵬,吳思瑤　　蔡適應　　張廖萬堅　王榮璋　　李俊俋　　 陳曼麗　　劉世芳　　林俊憲　　Kolas Yotaka 周春米　　吳玉琴　　蔡易餘　　郭正亮　　蘇治芬　　李昆澤　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/03/LCEWA01_090203_00025.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/03/LCEWA01_090203_00025.doc,902,NA,LCEWA01_090203_00025,100
9,2,3,NA,1.05092E+15,「政務人員退職撫卹條例第十三條條文修正草案」，請審議案。,本院時代力量黨團,時代力量立法院黨團　 黃國昌　林昶佐　徐永明　 高潞‧以用‧巴魕剌Kawlo．Iyun．Pacidal 洪慈庸,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/03/LCEWA01_090203_00030.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/03/LCEWA01_090203_00030.doc,902,NA,LCEWA01_090203_00030,100
9,2,5,NA,1.051E+15,「教育部國民及學前教育署組織法第五條條文修正草案」，請審議案。,本院委員黃國書等24人,黃國書　　 ,鍾孔炤　　周春米　　黃秀芳　　許智傑　　李麗芬　　鄭運鵬　　張廖萬堅　林淑芬　　鍾佳濱　　呂孫綾　　吳玉琴　　吳思瑤　　陳賴素美　鄭寶清　　葉宜津　　蘇巧慧　　林俊憲　　林靜儀　　劉建國　　吳琪銘　　江永昌　　李昆澤　　施義芳　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/05/LCEWA01_090205_00050.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/05/LCEWA01_090205_00050.doc,902,NA,LCEWA01_090205_00050,100
9,2,5,NA,1.05093E+15,「社會救助法增訂部分條文草案」案。,行政院,,,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/05/LCEWA01_090205_00059.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/05/LCEWA01_090205_00059.doc,902,NA,LCEWA01_090205_00059,100
9,2,8,NA,1.05102E+15,「組織犯罪防制條例部分條文修正草案」，請審議案。,本院委員陳亭妃等19人,陳亭妃　　許智傑　　蔡適應　　莊瑞雄　　　　　　　　　　　　 ,呂孫綾　　趙正宇　　羅致政　　蔡培慧　　陳　瑩　　郭正亮　　陳素月　　鍾佳濱　　蔡易餘　　洪宗熠　　鍾孔炤　　吳玉琴　　吳琪銘　　鄭寶清　　劉世芳　　　　　　　　　　　　,交付審查,http://lci.ly.gov.tw/LyLCEW/agenda1/02/pdf/09/02/08/LCEWA01_090208_00012.pdf,http://lci.ly.gov.tw/LyLCEW/agenda1/02/word/09/02/08/LCEWA01_090208_00012.doc,902,NA,LCEWA01_090208_00012,100
